event_id,event_type,timestamp,amount,customer_id,failure_reason,attempt_count,days_since_last_attempt,customer_history_summary,total_past_payments,past_successful_payments,past_recovery_rate,archetype,did_recover,recovery_probability,recommended_action,policy_decision,executed_action,outcome,revenue_recovered,reasoning_text
evt_sub_PA_PE_4d932e,subscription_failure,2026-08-24T11:00:00Z,18738.29,cust_sub_1646,RECURRING_MANDATE_EXPIRED,1,3.5,Summary for cust_sub_1646,18,14,0.7778,subscription_dunning,0,0.3917,PAYMENT_LINK,APPROVED: standard_intervention,PAYMENT_LINK,PENDING,0.0,"Evaluated event for customer cust_sub_1646. Amount ₹18,738.29 with recovery probability 72.2%. Action PAYMENT_LINK executed."
evt_sub_PA_PE_c8e7f7,subscription_failure,2026-08-24T11:00:00Z,26350.62,cust_sub_4876,RECURRING_MANDATE_EXPIRED,4,2.9,Summary for cust_sub_4876,19,14,0.7368,subscription_dunning,0,0.6083,PAYMENT_LINK,APPROVED: standard_intervention,PAYMENT_LINK,PENDING,0.0,"Evaluated event for customer cust_sub_4876. Amount ₹26,350.62 with recovery probability 91.8%. Action PAYMENT_LINK executed."
evt_sub_ST_NO_4295d8,subscription_failure,2026-08-24T11:00:00Z,8767.15,cust_sub_5523,CARD_MAX_LIMIT_EXCEEDED,2,6.1,Summary for cust_sub_5523,24,20,0.8333,subscription_dunning,0,0.0782,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_5523. Amount ₹8,767.15 with recovery probability 16.5%. Action STOP executed."
evt_sub_ST_NO_c33283,subscription_failure,2026-08-24T11:00:00Z,6966.12,cust_sub_8038,AUTO_DEBIT_FAILED,1,5.9,Summary for cust_sub_8038,23,15,0.6522,subscription_dunning,0,0.0984,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_8038. Amount ₹6,966.12 with recovery probability 20.4%. Action STOP executed."
evt_sub_ST_NO_38b9e1,subscription_failure,2026-08-24T11:00:00Z,16530.46,cust_sub_1016,RECURRING_MANDATE_EXPIRED,3,5.6,Summary for cust_sub_1016,17,1,0.0588,subscription_dunning,0,0.0957,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_1016. Amount ₹16,530.46 with recovery probability 8.3%. Action STOP executed."
evt_sub_ST_NO_9a5ca1,subscription_failure,2026-08-24T11:00:00Z,7176.94,cust_sub_4557,CARD_MAX_LIMIT_EXCEEDED,1,3.5,Summary for cust_sub_4557,12,3,0.25,subscription_dunning,0,0.0547,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_4557. Amount ₹7,176.94 with recovery probability 16.0%. Action STOP executed."
evt_sub_ST_NO_5ebe99,subscription_failure,2026-08-24T11:00:00Z,23359.75,cust_sub_6556,AUTO_DEBIT_FAILED,4,4.4,Summary for cust_sub_6556,13,1,0.0769,subscription_dunning,0,0.2645,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_6556. Amount ₹23,359.75 with recovery probability 11.5%. Action STOP executed."
evt_sub_RE_SU_d21e43,subscription_failure,2026-08-24T11:00:00Z,18350.74,cust_sub_4024,CARD_MAX_LIMIT_EXCEEDED,1,2.0,Summary for cust_sub_4024,4,2,0.5,subscription_dunning,1,0.6275,REMINDER,APPROVED: high_value_recovery,REMINDER,SUCCESS,17676.49,"Evaluated event for customer cust_sub_4024. Amount ₹18,350.74 with recovery probability 73.6%. Action REMINDER executed."
evt_sub_RE_SU_5b6c0d,subscription_failure,2026-08-24T11:00:00Z,27091.37,cust_sub_4804,AUTO_DEBIT_FAILED,4,4.5,Summary for cust_sub_4804,3,2,0.6667,subscription_dunning,1,0.0078,REMINDER,APPROVED: high_value_recovery,REMINDER,SUCCESS,26798.33,"Evaluated event for customer cust_sub_4804. Amount ₹27,091.37 with recovery probability 47.1%. Action REMINDER executed."
evt_sub_RE_SU_44ce97,subscription_failure,2026-08-24T11:00:00Z,25062.61,cust_sub_7985,AUTO_DEBIT_FAILED,3,5.0,Summary for cust_sub_7985,9,1,0.1111,subscription_dunning,1,0.0841,REMINDER,APPROVED: high_value_recovery,REMINDER,SUCCESS,23147.67,"Evaluated event for customer cust_sub_7985. Amount ₹25,062.61 with recovery probability 66.9%. Action REMINDER executed."
evt_sub_RE_SU_d22d0b,subscription_failure,2026-08-24T11:00:00Z,16973.35,cust_sub_4655,CARD_MAX_LIMIT_EXCEEDED,2,1.7,Summary for cust_sub_4655,17,15,0.8824,subscription_dunning,1,0.6073,REMINDER,APPROVED: high_value_recovery,REMINDER,SUCCESS,16777.48,"Evaluated event for customer cust_sub_4655. Amount ₹16,973.35 with recovery probability 48.3%. Action REMINDER executed."
evt_sub_RE_SU_5cd819,subscription_failure,2026-08-24T11:00:00Z,6536.76,cust_sub_7832,RECURRING_MANDATE_EXPIRED,4,5.3,Summary for cust_sub_7832,20,16,0.8,subscription_dunning,1,0.0269,REMINDER,APPROVED: high_value_recovery,REMINDER,SUCCESS,6143.79,"Evaluated event for customer cust_sub_7832. Amount ₹6,536.76 with recovery probability 61.2%. Action REMINDER executed."
evt_sub_RE_FA_0696fe,subscription_failure,2026-08-24T11:00:00Z,13691.27,cust_sub_1850,RECURRING_MANDATE_EXPIRED,1,6.1,Summary for cust_sub_1850,12,12,1.0,subscription_dunning,0,0.4547,REMINDER,APPROVED: standard_intervention,REMINDER,FAILED,0.0,"Evaluated event for customer cust_sub_1850. Amount ₹13,691.27 with recovery probability 75.7%. Action REMINDER executed."
evt_sub_RE_FA_68768f,subscription_failure,2026-08-24T11:00:00Z,9123.21,cust_sub_3241,AUTO_DEBIT_FAILED,3,4.7,Summary for cust_sub_3241,22,15,0.6818,subscription_dunning,0,0.021,REMINDER,APPROVED: standard_intervention,REMINDER,FAILED,0.0,"Evaluated event for customer cust_sub_3241. Amount ₹9,123.21 with recovery probability 59.0%. Action REMINDER executed."
evt_sub_RE_FA_89823d,subscription_failure,2026-08-24T11:00:00Z,26938.88,cust_sub_4871,RECURRING_MANDATE_EXPIRED,2,3.4,Summary for cust_sub_4871,21,10,0.4762,subscription_dunning,0,0.0567,REMINDER,APPROVED: standard_intervention,REMINDER,FAILED,0.0,"Evaluated event for customer cust_sub_4871. Amount ₹26,938.88 with recovery probability 84.2%. Action REMINDER executed."
evt_sub_RE_FA_c5cee0,subscription_failure,2026-08-24T11:00:00Z,13952.51,cust_sub_7400,RECURRING_MANDATE_EXPIRED,1,6.5,Summary for cust_sub_7400,4,4,1.0,subscription_dunning,0,0.5517,REMINDER,APPROVED: standard_intervention,REMINDER,FAILED,0.0,"Evaluated event for customer cust_sub_7400. Amount ₹13,952.51 with recovery probability 43.0%. Action REMINDER executed."
evt_sub_RE_FA_3fd016,subscription_failure,2026-08-24T11:00:00Z,3160.73,cust_sub_8368,AUTO_DEBIT_FAILED,3,3.7,Summary for cust_sub_8368,12,2,0.1667,subscription_dunning,0,0.0995,REMINDER,APPROVED: standard_intervention,REMINDER,FAILED,0.0,"Evaluated event for customer cust_sub_8368. Amount ₹3,160.73 with recovery probability 40.0%. Action REMINDER executed."
evt_sub_RE_PE_0ef715,subscription_failure,2026-08-24T11:00:00Z,3910.07,cust_sub_7522,CARD_MAX_LIMIT_EXCEEDED,3,2.6,Summary for cust_sub_7522,8,3,0.375,subscription_dunning,0,0.0254,REMINDER,APPROVED: standard_intervention,REMINDER,PENDING,0.0,"Evaluated event for customer cust_sub_7522. Amount ₹3,910.07 with recovery probability 76.3%. Action REMINDER executed."
evt_sub_RE_PE_4cae24,subscription_failure,2026-08-24T11:00:00Z,24244.54,cust_sub_7914,CARD_MAX_LIMIT_EXCEEDED,3,1.6,Summary for cust_sub_7914,13,4,0.3077,subscription_dunning,0,0.203,REMINDER,APPROVED: standard_intervention,REMINDER,PENDING,0.0,"Evaluated event for customer cust_sub_7914. Amount ₹24,244.54 with recovery probability 46.9%. Action REMINDER executed."
evt_sub_RE_PE_9c2721,subscription_failure,2026-08-24T11:00:00Z,6202.12,cust_sub_7244,AUTO_DEBIT_FAILED,1,2.9,Summary for cust_sub_7244,3,1,0.3333,subscription_dunning,0,0.0166,REMINDER,APPROVED: standard_intervention,REMINDER,PENDING,0.0,"Evaluated event for customer cust_sub_7244. Amount ₹6,202.12 with recovery probability 41.4%. Action REMINDER executed."
evt_sub_RE_PE_a1543d,subscription_failure,2026-08-24T11:00:00Z,7755.21,cust_sub_1297,AUTO_DEBIT_FAILED,2,3.6,Summary for cust_sub_1297,22,17,0.7727,subscription_dunning,0,0.108,REMINDER,APPROVED: standard_intervention,REMINDER,PENDING,0.0,"Evaluated event for customer cust_sub_1297. Amount ₹7,755.21 with recovery probability 79.0%. Action REMINDER executed."
evt_sub_RE_PE_36f23b,subscription_failure,2026-08-24T11:00:00Z,12366.31,cust_sub_7404,SAAS_RENEWAL_DECLINED,1,5.2,Summary for cust_sub_7404,5,1,0.2,subscription_dunning,0,0.0891,REMINDER,APPROVED: standard_intervention,REMINDER,PENDING,0.0,"Evaluated event for customer cust_sub_7404. Amount ₹12,366.31 with recovery probability 82.5%. Action REMINDER executed."
evt_sub_ST_NO_502693,subscription_failure,2026-08-24T11:00:00Z,7327.19,cust_sub_2160,SAAS_RENEWAL_DECLINED,1,2.2,Summary for cust_sub_2160,16,2,0.125,subscription_dunning,0,0.1112,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_2160. Amount ₹7,327.19 with recovery probability 13.4%. Action STOP executed."
evt_sub_ST_NO_cbefd5,subscription_failure,2026-08-24T11:00:00Z,9276.52,cust_sub_3769,RECURRING_MANDATE_EXPIRED,2,5.0,Summary for cust_sub_3769,5,1,0.2,subscription_dunning,0,0.0657,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_3769. Amount ₹9,276.52 with recovery probability 8.5%. Action STOP executed."
evt_sub_ST_NO_8d1d4d,subscription_failure,2026-08-24T11:00:00Z,5478.15,cust_sub_9090,AUTO_DEBIT_FAILED,2,2.8,Summary for cust_sub_9090,25,2,0.08,subscription_dunning,0,0.1782,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_9090. Amount ₹5,478.15 with recovery probability 7.6%. Action STOP executed."
evt_sub_ST_NO_ea8062,subscription_failure,2026-08-24T11:00:00Z,5090.79,cust_sub_1549,AUTO_DEBIT_FAILED,3,6.3,Summary for cust_sub_1549,12,11,0.9167,subscription_dunning,0,0.3965,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_1549. Amount ₹5,090.79 with recovery probability 17.8%. Action STOP executed."
evt_sub_ST_NO_322a74,subscription_failure,2026-08-24T11:00:00Z,20357.94,cust_sub_7731,CARD_MAX_LIMIT_EXCEEDED,1,0.2,Summary for cust_sub_7731,4,3,0.75,subscription_dunning,0,0.2426,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_7731. Amount ₹20,357.94 with recovery probability 21.3%. Action STOP executed."
evt_sub_ES_SU_83fa0a,subscription_failure,2026-08-24T11:00:00Z,6415.48,cust_sub_2788,AUTO_DEBIT_FAILED,3,5.1,Summary for cust_sub_2788,6,5,0.8333,subscription_dunning,1,0.0211,ESCALATE,APPROVED: high_value_recovery,ESCALATE,SUCCESS,6289.62,"Evaluated event for customer cust_sub_2788. Amount ₹6,415.48 with recovery probability 53.3%. Action ESCALATE executed."
evt_sub_ES_SU_e74484,subscription_failure,2026-08-24T11:00:00Z,16397.22,cust_sub_5530,CARD_MAX_LIMIT_EXCEEDED,1,3.2,Summary for cust_sub_5530,18,9,0.5,subscription_dunning,1,0.0865,ESCALATE,APPROVED: high_value_recovery,ESCALATE,SUCCESS,15579.84,"Evaluated event for customer cust_sub_5530. Amount ₹16,397.22 with recovery probability 44.2%. Action ESCALATE executed."
evt_sub_ES_SU_3fa87c,subscription_failure,2026-08-24T11:00:00Z,5610.31,cust_sub_8416,AUTO_DEBIT_FAILED,3,4.2,Summary for cust_sub_8416,15,4,0.2667,subscription_dunning,1,0.195,ESCALATE,APPROVED: high_value_recovery,ESCALATE,SUCCESS,5236.04,"Evaluated event for customer cust_sub_8416. Amount ₹5,610.31 with recovery probability 69.2%. Action ESCALATE executed."
evt_sub_ES_SU_29728b,subscription_failure,2026-08-24T11:00:00Z,18455.26,cust_sub_1673,RECURRING_MANDATE_EXPIRED,1,1.7,Summary for cust_sub_1673,9,5,0.5556,subscription_dunning,1,0.1215,ESCALATE,APPROVED: high_value_recovery,ESCALATE,SUCCESS,17958.62,"Evaluated event for customer cust_sub_1673. Amount ₹18,455.26 with recovery probability 46.0%. Action ESCALATE executed."
evt_sub_ES_SU_78d6c3,subscription_failure,2026-08-24T11:00:00Z,16308.92,cust_sub_5470,SAAS_RENEWAL_DECLINED,3,4.7,Summary for cust_sub_5470,9,5,0.5556,subscription_dunning,1,0.0607,ESCALATE,APPROVED: high_value_recovery,ESCALATE,SUCCESS,15011.7,"Evaluated event for customer cust_sub_5470. Amount ₹16,308.92 with recovery probability 71.3%. Action ESCALATE executed."
evt_sub_ES_FA_488965,subscription_failure,2026-08-24T11:00:00Z,25046.63,cust_sub_7595,SAAS_RENEWAL_DECLINED,3,2.8,Summary for cust_sub_7595,3,3,1.0,subscription_dunning,0,0.664,ESCALATE,APPROVED: standard_intervention,ESCALATE,FAILED,0.0,"Evaluated event for customer cust_sub_7595. Amount ₹25,046.63 with recovery probability 48.1%. Action ESCALATE executed."
evt_sub_ES_FA_727904,subscription_failure,2026-08-24T11:00:00Z,13985.93,cust_sub_8061,CARD_MAX_LIMIT_EXCEEDED,3,6.2,Summary for cust_sub_8061,9,7,0.7778,subscription_dunning,0,0.5882,ESCALATE,APPROVED: standard_intervention,ESCALATE,FAILED,0.0,"Evaluated event for customer cust_sub_8061. Amount ₹13,985.93 with recovery probability 50.3%. Action ESCALATE executed."
evt_sub_ES_FA_1472ad,subscription_failure,2026-08-24T11:00:00Z,25269.09,cust_sub_2471,SAAS_RENEWAL_DECLINED,2,6.5,Summary for cust_sub_2471,13,2,0.1538,subscription_dunning,0,0.2235,ESCALATE,APPROVED: standard_intervention,ESCALATE,FAILED,0.0,"Evaluated event for customer cust_sub_2471. Amount ₹25,269.09 with recovery probability 50.9%. Action ESCALATE executed."
evt_sub_ES_FA_10010c,subscription_failure,2026-08-24T11:00:00Z,6059.16,cust_sub_7832,SAAS_RENEWAL_DECLINED,4,1.4,Summary for cust_sub_7832,11,3,0.2727,subscription_dunning,0,0.0501,ESCALATE,APPROVED: standard_intervention,ESCALATE,FAILED,0.0,"Evaluated event for customer cust_sub_7832. Amount ₹6,059.16 with recovery probability 60.7%. Action ESCALATE executed."
evt_sub_ES_FA_64772b,subscription_failure,2026-08-24T11:00:00Z,3726.77,cust_sub_1400,AUTO_DEBIT_FAILED,3,3.7,Summary for cust_sub_1400,5,4,0.8,subscription_dunning,0,0.4324,ESCALATE,APPROVED: standard_intervention,ESCALATE,FAILED,0.0,"Evaluated event for customer cust_sub_1400. Amount ₹3,726.77 with recovery probability 58.9%. Action ESCALATE executed."
evt_sub_ES_PE_61046f,subscription_failure,2026-08-24T11:00:00Z,7742.12,cust_sub_9048,AUTO_DEBIT_FAILED,4,2.5,Summary for cust_sub_9048,15,7,0.4667,subscription_dunning,0,0.0507,ESCALATE,APPROVED: standard_intervention,ESCALATE,PENDING,0.0,"Evaluated event for customer cust_sub_9048. Amount ₹7,742.12 with recovery probability 65.3%. Action ESCALATE executed."
evt_sub_ES_PE_6edef5,subscription_failure,2026-08-24T11:00:00Z,16771.58,cust_sub_7194,RECURRING_MANDATE_EXPIRED,3,1.9,Summary for cust_sub_7194,24,12,0.5,subscription_dunning,0,0.2302,ESCALATE,APPROVED: standard_intervention,ESCALATE,PENDING,0.0,"Evaluated event for customer cust_sub_7194. Amount ₹16,771.58 with recovery probability 57.6%. Action ESCALATE executed."
evt_sub_ES_PE_a37986,subscription_failure,2026-08-24T11:00:00Z,7581.86,cust_sub_8565,SAAS_RENEWAL_DECLINED,2,3.5,Summary for cust_sub_8565,19,2,0.1053,subscription_dunning,0,0.3186,ESCALATE,APPROVED: standard_intervention,ESCALATE,PENDING,0.0,"Evaluated event for customer cust_sub_8565. Amount ₹7,581.86 with recovery probability 36.8%. Action ESCALATE executed."
evt_sub_ES_PE_9958ff,subscription_failure,2026-08-24T11:00:00Z,10732.78,cust_sub_1629,RECURRING_MANDATE_EXPIRED,1,0.4,Summary for cust_sub_1629,11,4,0.3636,subscription_dunning,0,0.2792,ESCALATE,APPROVED: standard_intervention,ESCALATE,PENDING,0.0,"Evaluated event for customer cust_sub_1629. Amount ₹10,732.78 with recovery probability 60.3%. Action ESCALATE executed."
evt_sub_ES_PE_44947b,subscription_failure,2026-08-24T11:00:00Z,22113.5,cust_sub_6546,RECURRING_MANDATE_EXPIRED,3,5.0,Summary for cust_sub_6546,22,3,0.1364,subscription_dunning,0,0.0234,ESCALATE,APPROVED: standard_intervention,ESCALATE,PENDING,0.0,"Evaluated event for customer cust_sub_6546. Amount ₹22,113.50 with recovery probability 36.1%. Action ESCALATE executed."
evt_sub_ST_NO_f4b82d,subscription_failure,2026-08-24T11:00:00Z,26316.0,cust_sub_3936,SAAS_RENEWAL_DECLINED,1,6.4,Summary for cust_sub_3936,22,6,0.2727,subscription_dunning,0,0.054,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_3936. Amount ₹26,316.00 with recovery probability 18.7%. Action STOP executed."
evt_sub_ST_NO_edbd73,subscription_failure,2026-08-24T11:00:00Z,5048.89,cust_sub_8258,CARD_MAX_LIMIT_EXCEEDED,1,3.9,Summary for cust_sub_8258,24,23,0.9583,subscription_dunning,0,0.6745,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_8258. Amount ₹5,048.89 with recovery probability 8.5%. Action STOP executed."
evt_sub_ST_NO_014806,subscription_failure,2026-08-24T11:00:00Z,28995.08,cust_sub_1700,SAAS_RENEWAL_DECLINED,1,4.5,Summary for cust_sub_1700,10,6,0.6,subscription_dunning,0,0.0095,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_1700. Amount ₹28,995.08 with recovery probability 16.5%. Action STOP executed."
evt_sub_ST_NO_8b8c99,subscription_failure,2026-08-24T11:00:00Z,6219.92,cust_sub_4554,SAAS_RENEWAL_DECLINED,4,4.3,Summary for cust_sub_4554,25,2,0.08,subscription_dunning,0,0.2814,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_4554. Amount ₹6,219.92 with recovery probability 21.4%. Action STOP executed."
evt_sub_ST_NO_1c776b,subscription_failure,2026-08-24T11:00:00Z,17672.53,cust_sub_3305,SAAS_RENEWAL_DECLINED,3,4.0,Summary for cust_sub_3305,19,13,0.6842,subscription_dunning,0,0.0298,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_3305. Amount ₹17,672.53 with recovery probability 12.1%. Action STOP executed."
evt_sub_ST_NO_23b714,subscription_failure,2026-08-24T11:00:00Z,23190.11,cust_sub_6238,CARD_MAX_LIMIT_EXCEEDED,3,5.0,Summary for cust_sub_6238,16,11,0.6875,subscription_dunning,0,0.0259,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_6238. Amount ₹23,190.11 with recovery probability 18.0%. Action STOP executed."
evt_sub_ST_NO_bedf4a,subscription_failure,2026-08-24T11:00:00Z,6574.11,cust_sub_2607,AUTO_DEBIT_FAILED,2,5.7,Summary for cust_sub_2607,20,12,0.6,subscription_dunning,0,0.0216,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_2607. Amount ₹6,574.11 with recovery probability 13.7%. Action STOP executed."
evt_sub_ST_NO_c404f4,subscription_failure,2026-08-24T11:00:00Z,9752.46,cust_sub_1518,SAAS_RENEWAL_DECLINED,3,5.2,Summary for cust_sub_1518,14,6,0.4286,subscription_dunning,0,0.0523,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_1518. Amount ₹9,752.46 with recovery probability 18.5%. Action STOP executed."
evt_sub_ST_NO_50b998,subscription_failure,2026-08-24T11:00:00Z,4892.22,cust_sub_8498,RECURRING_MANDATE_EXPIRED,2,6.1,Summary for cust_sub_8498,20,12,0.6,subscription_dunning,0,0.0734,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_8498. Amount ₹4,892.22 with recovery probability 20.3%. Action STOP executed."
evt_sub_ST_NO_619650,subscription_failure,2026-08-24T11:00:00Z,18758.07,cust_sub_2181,RECURRING_MANDATE_EXPIRED,3,5.1,Summary for cust_sub_2181,5,1,0.2,subscription_dunning,0,0.0953,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_2181. Amount ₹18,758.07 with recovery probability 11.7%. Action STOP executed."
evt_sub_ST_NO_b2ebcc,subscription_failure,2026-08-24T11:00:00Z,19623.76,cust_sub_5355,AUTO_DEBIT_FAILED,2,4.9,Summary for cust_sub_5355,17,16,0.9412,subscription_dunning,0,0.1653,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_5355. Amount ₹19,623.76 with recovery probability 16.0%. Action STOP executed."
evt_sub_ST_NO_6bdb7e,subscription_failure,2026-08-24T11:00:00Z,16495.1,cust_sub_8628,RECURRING_MANDATE_EXPIRED,1,3.1,Summary for cust_sub_8628,9,5,0.5556,subscription_dunning,0,0.3623,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_8628. Amount ₹16,495.10 with recovery probability 20.3%. Action STOP executed."
evt_sub_ST_NO_e93501,subscription_failure,2026-08-24T11:00:00Z,4001.04,cust_sub_9880,AUTO_DEBIT_FAILED,1,2.7,Summary for cust_sub_9880,8,4,0.5,subscription_dunning,0,0.0572,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_9880. Amount ₹4,001.04 with recovery probability 22.0%. Action STOP executed."
evt_sub_ST_NO_21b551,subscription_failure,2026-08-24T11:00:00Z,4898.33,cust_sub_8837,CARD_MAX_LIMIT_EXCEEDED,1,5.5,Summary for cust_sub_8837,6,1,0.1667,subscription_dunning,0,0.1552,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_8837. Amount ₹4,898.33 with recovery probability 8.7%. Action STOP executed."
evt_sub_ST_NO_80c76d,subscription_failure,2026-08-24T11:00:00Z,16514.93,cust_sub_6387,RECURRING_MANDATE_EXPIRED,2,4.8,Summary for cust_sub_6387,11,9,0.8182,subscription_dunning,0,0.0951,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_6387. Amount ₹16,514.93 with recovery probability 21.6%. Action STOP executed."
evt_sub_ST_NO_5e0ddd,subscription_failure,2026-08-24T11:00:00Z,18071.3,cust_sub_6979,RECURRING_MANDATE_EXPIRED,3,2.8,Summary for cust_sub_6979,21,9,0.4286,subscription_dunning,0,0.0241,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_6979. Amount ₹18,071.30 with recovery probability 17.4%. Action STOP executed."
evt_sub_ST_NO_7e9482,subscription_failure,2026-08-24T11:00:00Z,20967.61,cust_sub_5190,RECURRING_MANDATE_EXPIRED,2,3.9,Summary for cust_sub_5190,22,10,0.4545,subscription_dunning,0,0.1544,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_5190. Amount ₹20,967.61 with recovery probability 12.8%. Action STOP executed."
evt_sub_ST_NO_f0d987,subscription_failure,2026-08-24T11:00:00Z,18340.24,cust_sub_2740,CARD_MAX_LIMIT_EXCEEDED,3,1.5,Summary for cust_sub_2740,23,23,1.0,subscription_dunning,0,0.8081,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_2740. Amount ₹18,340.24 with recovery probability 8.5%. Action STOP executed."
evt_sub_ST_NO_56ccf9,subscription_failure,2026-08-24T11:00:00Z,9217.82,cust_sub_9069,SAAS_RENEWAL_DECLINED,2,6.7,Summary for cust_sub_9069,16,11,0.6875,subscription_dunning,0,0.0826,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_9069. Amount ₹9,217.82 with recovery probability 12.1%. Action STOP executed."
evt_sub_ST_NO_d82915,subscription_failure,2026-08-24T11:00:00Z,16028.48,cust_sub_3974,AUTO_DEBIT_FAILED,3,0.2,Summary for cust_sub_3974,18,12,0.6667,subscription_dunning,0,0.1429,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_3974. Amount ₹16,028.48 with recovery probability 6.7%. Action STOP executed."
evt_sub_ST_NO_23fe36,subscription_failure,2026-08-24T11:00:00Z,18594.57,cust_sub_5029,AUTO_DEBIT_FAILED,4,5.7,Summary for cust_sub_5029,14,13,0.9286,subscription_dunning,0,0.1307,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_5029. Amount ₹18,594.57 with recovery probability 14.6%. Action STOP executed."
evt_sub_ST_NO_a2e523,subscription_failure,2026-08-24T11:00:00Z,27378.04,cust_sub_7194,CARD_MAX_LIMIT_EXCEEDED,4,4.2,Summary for cust_sub_7194,24,7,0.2917,subscription_dunning,0,0.1106,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_7194. Amount ₹27,378.04 with recovery probability 17.2%. Action STOP executed."
evt_sub_ST_NO_ee62e4,subscription_failure,2026-08-24T11:00:00Z,21123.34,cust_sub_1142,CARD_MAX_LIMIT_EXCEEDED,3,6.0,Summary for cust_sub_1142,15,2,0.1333,subscription_dunning,0,0.1612,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_1142. Amount ₹21,123.34 with recovery probability 16.8%. Action STOP executed."
evt_sub_ST_NO_1bebad,subscription_failure,2026-08-24T11:00:00Z,5287.0,cust_sub_2922,AUTO_DEBIT_FAILED,3,1.3,Summary for cust_sub_2922,17,14,0.8235,subscription_dunning,0,0.979,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_2922. Amount ₹5,287.00 with recovery probability 9.2%. Action STOP executed."
evt_sub_ST_NO_759563,subscription_failure,2026-08-24T11:00:00Z,11919.26,cust_sub_3737,CARD_MAX_LIMIT_EXCEEDED,2,4.1,Summary for cust_sub_3737,13,8,0.6154,subscription_dunning,0,0.0927,STOP,BLOCKED: rule_1_stop_low_probability,STOP,NO_ACTION,0.0,"Evaluated event for customer cust_sub_3737. Amount ₹11,919.26 with recovery probability 8.4%. Action STOP executed."
